Site,SMR,RSMR,BGC,asmr,Block,Plot,Row,Species,Seedlot,Root Collar,Height 2018,Height 2017,Height 2016,Height 2015,Height 2014,Height 2013,Vigour,Frost,Browse,Form,Photo,Comments:,Assess.year
Pidherny,SM,3,SBSdw3,0.853833333,2,22,3,Fdi,A,15.8,54,47,35,38.9,35,28.4,0,0,0,1,NA,- 2017 fork - June 2016 height was 38.9cm,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,22,3,Fdi,C,NA,NA,NA,NA,30.2,20.9,16.2,3,NA,NA,NA,NA,"- missing, post 2016 assessment.",2018
Pidherny,SM,3,SBSdw3,0.853833333,2,23,1,Lw,B,NA,NA,NA,NA,NA,NA,25.4,3,NA,NA,NA,NA,NA,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,23,1,Lw,A,NA,NA,NA,NA,NA,NA,21.4,3,NA,NA,NA,NA,NA,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,23,2,Cw,B,NA,NA,NA,NA,NA,NA,20.3,3,NA,NA,NA,NA,NA,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,23,2,Cw,C,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,23,2,Cw,A,NA,NA,NA,NA,NA,NA,31.6,3,NA,NA,NA,NA,NA,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,23,3,Fdi,B,NA,NA,NA,NA,24.6,17.2,14.3,3,NA,NA,NA,NA,"- missing, post 2016 assessment. Bear digging in plot",2018
Pidherny,SM,3,SBSdw3,0.853833333,2,23,3,Fdi,C,NA,NA,NA,NA,23.8,21.2,18,3,NA,NA,NA,NA,"- missing, post 2016 assessment. Bear digging in plot",2018
Pidherny,SM,3,SBSdw3,0.853833333,2,23,3,Fdi,A,NA,NA,NA,NA,NA,NA,27.1,3,NA,NA,NA,NA,NA,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,24,1,Fdi,C,11.7,41,37,33,21.7,18.9,15.4,1,0,0,0,NA,Bear digging in plot,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,24,1,Fdi,A,NA,NA,NA,NA,38.4,34.7,32.1,3,NA,NA,NA,NA,"Bear digging in plot, plug ripped from ground",2018
Pidherny,SM,3,SBSdw3,0.853833333,2,24,1,Fdi,B,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,Bear digging in plot,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,24,2,Cw,A,NA,NA,NA,NA,NA,NA,24.2,3,NA,NA,NA,NA,Bear digging in plot,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,24,2,Cw,B,NA,NA,NA,NA,NA,NA,27.7,3,NA,NA,NA,NA,Bear digging in plot,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,24,2,Cw,C,NA,NA,NA,NA,6.4,NA,NA,3,NA,NA,NA,NA,"- missing, post 2016 assessment. Bear digging in plot",2018
Pidherny,SM,3,SBSdw3,0.853833333,2,24,3,Lw,B,16,119,97,73,56,27.7,21.5,0,0,0,0,NA,Bear digging in plot,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,24,3,Lw,A,23.4,148,98,71,40.2,25.5,22.3,0,0,0,0,NA,Bear digging in plot,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,25,1,Cw,B,NA,NA,NA,NA,NA,NA,27.4,3,NA,NA,NA,NA,Bear digging in plot,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,25,1,Cw,C,NA,NA,NA,NA,NA,NA,29.2,3,NA,NA,NA,NA,Bear digging in plot,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,25,1,Cw,A,NA,NA,NA,NA,NA,NA,25.4,3,NA,NA,NA,NA,Bear digging in plot,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,25,2,Lw,B,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,Bear digging in plot,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,25,2,Lw,A,12.7,64,53,44,30.8,20.2,18.1,0,0,0,0,NA,Bear digging in plot,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,25,3,Fdi,A,23.3,89,76,64,51.1,46.5,39.3,0,0,0,0,NA,Bear digging in plot,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,25,3,Fdi,C,NA,NA,NA,NA,42.3,38.4,30.1,3,NA,NA,NA,NA,"- missing, post 2016 assessment. Bear digging in plot",2018
Pidherny,SM,3,SBSdw3,0.853833333,2,25,3,Fdi,B,NA,NA,NA,NA,30.4,27.3,23.7,3,NA,NA,NA,NA,"- missing, post 2016 assessment. Bear digging in plot",2018
Pidherny,SM,3,SBSdw3,0.853833333,2,26,1,Cw,A,NA,NA,NA,NA,NA,NA,36.2,3,NA,NA,NA,NA,NA,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,26,1,Cw,C,4.6,9,NA,NA,20.1,NA,NA,2,0,0,2,NA,dead top,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,26,1,Cw,B,7.4,39,NA,NA,32.3,NA,NA,0,0,0,0,NA,NA,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,26,2,Fdi,C,6.7,33,28,22,22.9,22.3,23.5,1,0,0,1,NA,NA,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,26,2,Fdi,A,18.6,78,71,60,47.9,41.3,35.7,0,0,0,0,NA,NA,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,26,2,Fdi,B,NA,NA,NA,NA,22.4,20.3,17.5,3,NA,NA,NA,NA,"ripped out of ground, live natural beside",2018
Pidherny,SM,3,SBSdw3,0.853833333,2,26,3,Lw,A,17.4,194,129,102,50.5,21.3,19.1,0,0,0,0,NA,NA,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,26,3,Lw,B,24.9,170,129,76,42.9,26,23.6,0,0,0,0,NA,NA,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,27,1,Cw,B,NA,NA,NA,NA,21.1,NA,NA,1,NA,NA,NA,NA,NA,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,27,1,Cw,C,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,27,1,Cw,A,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,27,2,Fdi,C,17.9,61,35,20,25.4,18.5,12.6,0,0,0,0,NA,NA,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,27,2,Fdi,B,8.4,23,19,16,28.6,26.5,23.7,1,0,0,2,NA,"OMIT FROM MEASURES - pushed over, growing down slope",2018
Pidherny,SM,3,SBSdw3,0.853833333,2,27,2,Fdi,A,25.4,108,77,62,50.7,42,36.6,0,0,0,0,NA,NA,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,27,3,Lw,B,25.9,176,101,70,52.7,30.9,17.4,0,0,0,0,NA,NA,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,27,3,Lw,A,17.9,139,61,46,53.6,24.2,17.5,0,0,0,1,NA,"- Forked 2015, dominant leader - crook in stem",2018
Pidherny,SM,3,SBSdw3,0.853833333,2,28,1,Lw,B,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,plot heavily trampled,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,28,1,Lw,A,NA,NA,NA,NA,NA,NA,24.3,3,NA,NA,NA,NA,plot heavily trampled,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,28,2,Cw,B,NA,NA,NA,NA,NA,NA,18.1,3,NA,NA,NA,NA,plot heavily trampled,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,28,2,Cw,C,NA,NA,NA,NA,17.2,NA,NA,3,NA,NA,NA,NA,"missing, plot heavily trampled",2018
Pidherny,SM,3,SBSdw3,0.853833333,2,28,2,Cw,A,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,plot heavily trampled,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,28,3,Fdi,B,16.1,71,47,32,25.4,19,15.2,0,0,0,0,NA,plot heavily trampled,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,28,3,Fdi,A,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,plot heavily trampled,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,28,3,Fdi,C,13.3,31,27,21,25.5,21.9,18.3,0,0,0,2,NA,plot heavily trampled,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,29,1,Lw,A,NA,NA,NA,NA,NA,NA,7.6,3,NA,NA,NA,NA,NA,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,29,1,Lw,B,23.7,106,87,78,42.2,29.4,18.6,0,0,2,2,NA,OMIT: top snapped off in 2018,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,29,2,Cw,B,NA,NA,NA,NA,NA,NA,26.1,3,NA,NA,NA,NA,NA,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,29,2,Cw,C,NA,NA,NA,NA,NA,NA,26.2,3,NA,NA,NA,NA,NA,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,29,2,Cw,A,5.8,33,NA,NA,25.7,NA,NA,0,0,0,1,NA,shaded by alder,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,29,3,Fdi,A,23.5,94,78,66,51.8,43.6,38.8,0,0,0,0,NA,"- dead leader 2017, measured lateral - shaded by alder",2018
Pidherny,SM,3,SBSdw3,0.853833333,2,29,3,Fdi,B,15,88,64,41,33.1,27,18.5,0,0,0,0,NA,shaded by alder,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,29,3,Fdi,C,17.9,110,78,53,42.9,34.1,24.7,0,0,0,0,NA,shaded by alder,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,30,1,Lw,B,NA,NA,NA,NA,16.1,14.1,14,2,0,2,2,NA,OMIT: 5cm height - bear activity in plot,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,30,1,Lw,A,NA,NA,NA,NA,NA,NA,17.5,3,NA,NA,NA,NA,bear activity in plot,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,30,2,Cw,B,NA,NA,NA,NA,20.9,NA,NA,3,NA,NA,NA,NA,"missing, bear activity in plot",2018
Pidherny,SM,3,SBSdw3,0.853833333,2,30,2,Cw,C,7,31,NA,NA,27.7,NA,NA,0,0,0,1,NA,bear activity in plot,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,30,2,Cw,A,NA,NA,NA,NA,NA,NA,36,3,NA,NA,NA,NA,bear activity in plot,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,30,3,Fdi,C,8.6,43,35,29,27.5,25.7,19.8,0,0,0,0,NA,bear activity in plot,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,30,3,Fdi,B,10,37,32,25,22.8,19.7,14.5,0,0,0,0,NA,bear activity in plot,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,30,3,Fdi,A,NA,NA,NA,NA,NA,NA,36.5,3,NA,NA,NA,NA,bear activity in plot,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,31,1,Cw,A,NA,NA,NA,NA,NA,NA,38.9,3,NA,NA,NA,NA,NA,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,31,1,Cw,B,7.5,42,NA,NA,41,NA,NA,1,0,0,1,NA,NA,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,31,1,Cw,C,4.9,26,NA,NA,24.6,NA,NA,1,0,0,1,NA,NA,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,31,2,Lw,B,15,56,38,24,25.3,26.2,15.5,0,0,0,1,NA,NA,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,31,2,Lw,A,NA,NA,NA,NA,NA,NA,13.2,3,NA,NA,NA,NA,NA,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,31,3,Fdi,C,14.2,59,53,42,35.1,29.1,20.3,0,0,0,0,NA,NA,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,31,3,Fdi,A,NA,NA,NA,NA,38.2,36.4,30.3,3,NA,NA,NA,NA,"- dead, post 2016 assessment",2018
Pidherny,SM,3,SBSdw3,0.853833333,2,31,3,Fdi,B,18.2,86,67,51,41.3,33.4,21.7,0,0,0,0,NA,NA,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,32,1,Lw,A,NA,NA,NA,NA,NA,NA,6.4,3,NA,NA,NA,NA,NA,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,32,1,Lw,B,42.7,271,181,133,74.5,36.3,28.6,0,0,0,0,NA,NA,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,32,2,Fdi,A,17.6,61,46,36,39.8,35.7,31.2,0,0,0,1,NA,multiple forks 2018,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,32,2,Fdi,B,NA,NA,NA,NA,NA,NA,15.2,3,NA,NA,NA,NA,NA,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,32,2,Fdi,C,17.1,40,32,26,26.1,20.3,16.1,0,0,0,2,NA,dead leader 2018,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,32,3,Cw,A,NA,NA,NA,NA,NA,NA,28.8,3,NA,NA,NA,NA,NA,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,32,3,Cw,B,8.9,41,NA,NA,34.9,NA,NA,0,0,0,0,NA,NA,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,32,3,Cw,C,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,33,1,Cw,B,NA,NA,NA,NA,NA,NA,27.3,3,NA,NA,NA,NA,NA,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,33,1,Cw,C,NA,NA,NA,NA,36.7,NA,NA,3,NA,NA,NA,NA,"- missing, post 2016 assessment",2018
Pidherny,SM,3,SBSdw3,0.853833333,2,33,1,Cw,A,10.4,37,NA,NA,35.3,NA,NA,0,0,0,0,NA,NA,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,33,2,Fdi,C,10.8,49,36,26,26.8,16.4,11.5,0,0,0,1,NA,"basal sweep, 2 stems",2018
Pidherny,SM,3,SBSdw3,0.853833333,2,33,2,Fdi,B,6.7,26,23,17,14.1,10.6,9.1,0,0,0,2,NA,NA,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,33,2,Fdi,A,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,33,3,Lw,A,18.4,188,130,79,47.5,18.1,15,0,0,0,0,NA,NA,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,33,3,Lw,B,31,221,139,99,84.6,38.9,22.4,0,0,0,0,NA,NA,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,34,1,Cw,B,NA,NA,NA,NA,NA,NA,29.4,3,NA,NA,NA,NA,NA,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,34,1,Cw,A,11.1,72,NA,NA,53.2,NA,NA,0,0,0,0,NA,NA,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,34,1,Cw,C,11.6,74,NA,NA,35.2,NA,NA,0,0,0,0,NA,NA,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,34,2,Lw,A,19.7,104,77,55,58.9,39.1,28.7,0,0,0,0,NA,NA,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,34,2,Lw,B,32.7,213,109,61,18.7,10.6,7.8,0,0,0,1,NA,2 stems,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,34,3,Fdi,B,16.6,52,46,36,30.1,24.7,19.9,0,0,0,1,NA,dead leader 2017,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,34,3,Fdi,A,10.5,31,22,24,25.4,34,29.6,1,0,0,2,NA,dead leader,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,34,3,Fdi,C,20.5,90,66,45,39.6,35.3,25.1,0,0,0,0,NA,NA,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,35,1,Cw,A,NA,NA,NA,NA,NA,NA,38.7,3,NA,NA,NA,NA,NA,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,35,1,Cw,C,NA,NA,NA,NA,NA,NA,29.9,3,NA,NA,NA,NA,NA,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,35,1,Cw,B,NA,NA,NA,NA,42.2,NA,NA,3,NA,NA,NA,NA,bear dug up,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,35,2,Lw,B,40.2,243,149,112,71.1,38.8,18.4,0,0,0,0,NA,NA,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,35,2,Lw,A,22.3,208,127,75,63.2,24.9,21.5,0,0,0,0,NA,lower lats browsed,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,35,3,Fdi,C,19.5,102,75,43,29.9,19.2,13.6,0,0,0,0,NA,NA,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,35,3,Fdi,B,19.2,90,66,47,31.7,23.1,17.5,0,0,0,0,NA,NA,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,35,3,Fdi,A,18.6,74,58,50,41.4,36.5,29.7,0,0,0,0,NA,NA,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,36,1,Lw,A,23.3,207,135,100,49.3,22.3,18.9,0,0,0,0,NA,NA,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,36,1,Lw,B,22.8,187,114,75,48.3,29.1,13.6,0,0,0,0,NA,wobble in leader,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,36,2,Fdi,B,16.8,87,69,48.5,35.1,28.5,21.7,0,0,0,0,NA,NA,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,36,2,Fdi,C,13.1,63,42,29,22.2,17.3,14.2,0,0,0,0,NA,NA,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,36,2,Fdi,A,15.6,72,67,54,47.2,41.6,37.5,0,0,0,1,NA,"2018 leader died, now forked",2018
Pidherny,SM,3,SBSdw3,0.853833333,2,36,3,Cw,B,NA,NA,NA,NA,NA,NA,28.2,3,NA,NA,NA,NA,NA,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,36,3,Cw,C,10.1,61,NA,NA,36.4,NA,NA,0,0,0,0,NA,good,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,36,3,Cw,A,11.9,42,NA,NA,31.1,NA,NA,0,0,0,1,NA,forked,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,37,1,Fdi,C,14.4,74.5,59.5,45,31.6,22.3,13.9,0,0,0,0,NA,NA,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,37,1,Fdi,A,19.8,99,79,61,45,37.3,29.2,0,0,0,0,NA,NA,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,37,1,Fdi,B,23.5,96,70,53,40,34.2,26.9,0,0,0,1,NA,"2016 fork, 1 dominant",2018
Pidherny,SM,3,SBSdw3,0.853833333,2,37,2,Cw,B,6.3,34,NA,NA,38.7,NA,NA,1,0,1,1,NA,"measured leader (browsed), but latearals s slowly taking over",2018
Pidherny,SM,3,SBSdw3,0.853833333,2,37,2,Cw,C,8.4,52,NA,NA,32.2,NA,NA,0,0,0,0,NA,very healthy and good growth,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,37,2,Cw,A,7.8,27,NA,NA,NA,NA,41.3,2,0,0,0,NA,"dead top, laterals growing from base",2018
Pidherny,SM,3,SBSdw3,0.853833333,2,37,3,Lw,B,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,37,3,Lw,A,13.3,85,42,30,22.3,13.9,11.9,0,0,1,1,NA,2018 fork from browse,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,38,1,Cw,C,NA,NA,NA,NA,NA,NA,33.7,3,NA,NA,NA,NA,NA,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,38,1,Cw,B,NA,NA,NA,NA,NA,NA,29.1,3,NA,NA,NA,NA,NA,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,38,1,Cw,A,NA,NA,NA,NA,NA,NA,37.2,3,NA,NA,NA,NA,NA,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,38,2,Fdi,A,20.4,92,80,59,47.9,41.3,23.5,0,0,0,0,NA,2018 leader fork (dominant) as main bud died,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,38,2,Fdi,C,20.7,97,79,58,46.8,32.7,22.1,0,0,0,0,NA,2017 fork (not competing),2018
Pidherny,SM,3,SBSdw3,0.853833333,2,38,2,Fdi,B,7.2,14,10,3,18.6,NA,NA,0,0,0,1,NA,lat growing from base,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,38,3,Lw,A,6.6,21,14.5,10,9,NA,NA,1,0,0,1,NA,"forked from old browse, recovering slowly",2018
Pidherny,SM,3,SBSdw3,0.853833333,2,38,3,Lw,B,13.8,82,45,38,30.8,NA,13.3,0,0,0,1,NA,"forked from old browse, recovering slowly",2018
Pidherny,SM,3,SBSdw3,0.853833333,2,39,1,Cw,B,10.5,45,NA,NA,31.2,NA,NA,0,0,0,0,NA,NA,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,39,1,Cw,A,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,39,1,Cw,C,NA,NA,NA,NA,NA,NA,28.2,3,NA,NA,NA,NA,NA,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,39,2,Fdi,A,9.4,57,52.5,42,32.8,29.1,23.2,0,0,0,1,NA,"still forked from browse. Lamas growth: 2016=2cm, 2017=1cm",2018
Pidherny,SM,3,SBSdw3,0.853833333,2,39,2,Fdi,C,15,65,49,39.5,30,25,18,0,0,0,0,NA,remeasured 2015-13 increments (different fork measured?) no longer forked,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,39,2,Fdi,B,14.6,66,56,46,37.4,22.8,15.6,0,0,0,0,NA,recovered fork,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,39,3,Lw,B,8.5,82,53,35,13.5,NA,23.2,0,0,0,1,NA,"recovered browse, minor fork at base",2018
Pidherny,SM,3,SBSdw3,0.853833333,2,39,3,Lw,A,10.6,85,53,41,31,19.3,11.9,0,0,0,0,NA,NA,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,40,1,Fdi,B,NA,NA,NA,NA,7,25,18,3,NA,NA,NA,NA,NA,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,40,1,Fdi,C,11.2,23,20,15,18,14.2,10.6,1,0,1,2,NA,part buried /sweep/very forked  (animal disturbance),2018
Pidherny,SM,3,SBSdw3,0.853833333,2,40,1,Fdi,A,18.1,82.5,68,57,47.7,31.3,28.2,0,0,0,0,NA,NA,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,40,2,Lw,A,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,40,2,Lw,B,NA,NA,NA,NA,NA,NA,18.2,3,NA,NA,NA,NA,NA,2018
Pidherny,SM,3,SBSdw3,0.853833333,2,40,3,Cw,B,8,34,NA,NA,23.2,NA,NA,0,0,0,0,NA,"alder shading (very green cedar), recovered from browse",2018
Pidherny,SM,3,SBSdw3,0.853833333,2,40,3,Cw,A,6.6,37,NA,NA,32.8,NA,NA,0,0,0,1,NA,"alder shading, recovered from browse but forked now",2018
Pidherny,SM,3,SBSdw3,0.853833333,2,40,3,Cw,C,7.2,35,NA,NA,35.2,NA,NA,1,0,1,1,NA,recovered from browse but forked now,2018
Pidherny,M,4,SBSdw3,0.903666667,3,41,1,Fdi,C,13.3,80.5,62.5,42.4,28,22.9,18.4,0,0,0,0,NA,NA,2018
Pidherny,M,4,SBSdw3,0.903666667,3,41,1,Fdi,B,7.6,48.7,43,34.2,23.1,20.3,16.6,0,0,0,0,NA,NA,2018
Pidherny,M,4,SBSdw3,0.903666667,3,41,1,Fdi,A,10,48.3,43.6,41.2,36.3,35.2,35.2,1,0,0,0,NA,poor growth,2018
Pidherny,M,4,SBSdw3,0.903666667,3,41,2,Cw,B,NA,NA,NA,NA,NA,NA,27.5,3,NA,NA,NA,NA,NA,2018
Pidherny,M,4,SBSdw3,0.903666667,3,41,2,Cw,C,8.9,32.5,NA,NA,41,NA,NA,0,0,1,1,NA,NA,2018
Pidherny,M,4,SBSdw3,0.903666667,3,41,2,Cw,A,12.6,50.2,NA,NA,46.8,NA,NA,0,0,1,0,NA,NA,2018
Pidherny,M,4,SBSdw3,0.903666667,3,41,3,Lw,A,14,134,107.8,79,43,25.8,19.6,0,0,0,0,NA,NA,2018
Pidherny,M,4,SBSdw3,0.903666667,3,41,3,Lw,B,24.4,186.5,164.4,135.2,75.7,36.5,22,0,0,0,1,NA,2015 fork not competing but crook in stem,2018
Pidherny,M,4,SBSdw3,0.903666667,3,42,1,Fdi,A,NA,NA,NA,NA,NA,NA,42.2,3,NA,NA,NA,NA,NA,2018
Pidherny,M,4,SBSdw3,0.903666667,3,42,1,Fdi,B,14.4,56.8,38.6,28.8,22.6,19.2,17.7,0,0,0,0,NA,NA,2018
Pidherny,M,4,SBSdw3,0.903666667,3,42,1,Fdi,C,11,52.4,43.2,33.6,38.6,26.8,18.2,0,0,0,1,NA,"2015 fork, not competing (leader died)",2018
Pidherny,M,4,SBSdw3,0.903666667,3,42,2,Cw,B,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,2018
Pidherny,M,4,SBSdw3,0.903666667,3,42,2,Cw,C,13.2,29.2,NA,NA,39.7,NA,NA,0,0,0,0,NA,NA,2018
Pidherny,M,4,SBSdw3,0.903666667,3,42,2,Cw,A,NA,NA,NA,NA,3.8,NA,22.1,3,NA,NA,NA,NA,"- died, post 2016 assessment",2018
Pidherny,M,4,SBSdw3,0.903666667,3,42,3,Lw,A,23.9,169.4,150,123.6,63.2,30.3,24.3,0,0,0,0,NA,NA,2018
Pidherny,M,4,SBSdw3,0.903666667,3,42,3,Lw,B,29.1,216.5,162.8,108.5,60.3,25.7,19.6,0,0,0,0,NA,NA,2018
Pidherny,M,4,SBSdw3,0.903666667,3,43,1,Lw,B,NA,NA,NA,NA,NA,NA,26.7,3,NA,NA,NA,NA,NA,2018
Pidherny,M,4,SBSdw3,0.903666667,3,43,1,Lw,A,11,42,34.9,26.1,43.9,32.2,26,2,0,2,2,NA,NA,2018
Pidherny,M,4,SBSdw3,0.903666667,3,43,2,Fdi,B,7.6,37,34.2,28.4,24.1,20.5,14.5,1,0,0,0,NA,NA,2018
Pidherny,M,4,SBSdw3,0.903666667,3,43,2,Fdi,C,18.6,77.5,58.3,42,30,27.2,20.4,0,0,0,0,NA,NA,2018
Pidherny,M,4,SBSdw3,0.903666667,3,43,2,Fdi,A,NA,NA,NA,NA,NA,NA,37,3,NA,NA,NA,NA,NA,2018
Pidherny,M,4,SBSdw3,0.903666667,3,43,3,Cw,B,7.1,18.2,NA,NA,15.7,NA,NA,2,0,1,1,NA,NA,2018
Pidherny,M,4,SBSdw3,0.903666667,3,43,3,Cw,C,7.9,27,NA,NA,31.4,NA,NA,0,0,1,1,NA,NA,2018
Pidherny,M,4,SBSdw3,0.903666667,3,43,3,Cw,A,12.9,52.8,NA,NA,55.6,NA,NA,0,0,1,0,NA,NA,2018
Pidherny,M,4,SBSdw3,0.903666667,3,44,1,Fdi,C,16.2,60.2,52.6,39.7,25.2,20.9,12.7,0,1,0,1,NA,"forked 2017, multiple leaders",2018
